"","TTseq_Counts","RNAseq_Counts","RNAseq_CPM","TTseq_CPM","RNAseq_RPKM","TTseq_RPKM"
"AC005304.3",1,6,0.0905536773297495,0.0150922795549583,0.177208761897749,0.0295347936496248
"COX10",271,584,8.81389126009562,4.09000775939369,1.30460202192061,0.605388951952884
"CDRT15",0,0,0,0,0,0
"AC005224.1",1,0,0,0.0150922795549583,0,0.008006514352763
"HS3ST3B1",5,3,0.0452768386648748,0.0754613977747913,0.0084330114853557,0.0140550191422595
"AC005224.3",0,2,0.0301845591099165,0,0.0182715248849374,0
"AC005224.2",0,0,0,0,0,0
"AC022816.1",0,0,0,0,0,0
"AC013248.1",0,0,0,0,0,0
"AC005863.1",0,0,0,0,0,0
"LINC02096",0,0,0,0,0,0
"AC005772.1",0,0,0,0,0,0
"CDRT7",0,0,0,0,0,0
"AC005772.2",0,0,0,0,0,0
"CDRT8",0,0,0,0,0,0
"PMP22",1316,6926,104.529128197641,19.8614398943251,32.7574829826515,6.2242055450721
"AC005703.3",7,0,0,0.105645956884708,0,0.283233128377233
"AC005703.7",0,0,0,0,0,0
"AC005703.1",1,0,0,0.0150922795549583,0,0.00851228401294882
"AC005703.2",2,2,0.0301845591099165,0.0301845591099165,0.0880016300580656,0.0880016300580656
"TEKT3",1,7,0.105645956884708,0.0150922795549583,0.0406330603402722,0.00580472290575317
"AC005703.4",0,1,0.0150922795549583,0,0.0280525642285469,0
"CDRT4",75,359,5.41812836023001,1.13192096662187,1.66455556381874,0.347748376842356
"TVP23C",280,575,8.678060744101,4.22583827538831,1.59669930894223,0.77752314174578
"AC005838.2",24,55,0.830075375522704,0.362214709318998,2.6185343076426,1.14263315242586
"CDRT1",37,40,0.60369118219833,0.558414343533455,0.140851885720562,0.13028799429152
